21.066160861370935, 105.79302855638039
21.06643613865728, 105.79590147864616
21.066614865855662, 105.79588181613177
21.06660568994612, 105.79578605177107
21.066516326346928, 105.79579588309109
21.06650715043738, 105.79570011879913
21.066685877635766, 105.79568045603342
21.06667670172622, 105.79558469163942
21.066497974527838, 105.795604354519
21.066488798618295, 105.79550859025066
21.066667525816676, 105.79548892725724
21.066658349907133, 105.79539316288687
21.066479622708748, 105.79541282599415
21.066470446799205, 105.79531706174946
21.066649173997586, 105.79529739852832
21.066639998088043, 105.79520163418158
21.066461270889658, 105.79522129751658
21.066452094980114, 105.7951255332955
21.066541458579305, 105.79511570157699
21.066532282669762, 105.79501993731081
21.066442919070568, 105.79502976908626
21.066433743161024, 105.79493400488882
21.066523106760215, 105.79492417305644
21.06651393085067, 105.7948284088139
21.06642456725148, 105.7948382407032
21.066415391341934, 105.7947424765294
21.066504754941125, 105.79473264458316
21.06649557903158, 105.79463688036424
21.06640621543239, 105.79464671236741
21.066397039522844, 105.79455094821724
21.06648640312204, 105.79454111615715
21.06647722721249, 105.79444535196185
21.0663878636133, 105.79445518407887
21.06633280815603, 105.79388059949683
21.06669505354531, 105.79577622043924
21.066323632246487, 105.79378483544117
