21.064393608007602, 105.79596960202501
21.064312982622774, 105.79599563880494
21.064232357237945, 105.79602167555664
21.064151731853116, 105.79604771228013
21.064071106468287, 105.7960737489754
21.06413845146704, 105.79748414670296
21.064220320094655, 105.79748414786148
21.064302188722273, 105.79748414902002
21.06438405734989, 105.79748415017856
21.064465925977508, 105.7974841513371
21.06445688623127, 105.79729483259256
21.064375173009, 105.79729808617907
21.064293459786732, 105.79730133976202
21.064211746564464, 105.79730459334138
21.064130033342195, 105.79730784691718
21.064121615217353, 105.79713154715135
21.064203173034272, 105.79712503884197
21.064284730851192, 105.79711853052545
21.06436628866811, 105.7971120222018
21.06444784648503, 105.79710551387103
21.064438806738792, 105.7969161951725
21.06435740432722, 105.79692595824677
21.06427600191565, 105.79693572131035
21.064194599504077, 105.79694548436325
21.064113197092507, 105.79695524740548
21.064104778967664, 105.79677894767956
21.064186025973886, 105.79676592990523
21.06426727298011, 105.7967529121167
21.064348519986332, 105.79673989431396
21.064429766992557, 105.79672687649699
21.06442072724632, 105.79653755784447
21.064339635645442, 105.79655383040337
21.064258544044566, 105.79657010294451
21.064177452443694, 105.79658637546791
21.064096360842818, 105.79660264797359
21.064087942717975, 105.79642634828757
21.0641688789135, 105.79640682105129
21.064249815109026, 105.79638729379377
21.064330751304553, 105.796367766515
21.06441168750008, 105.79634823921498
21.064321866963663, 105.79618170264885
21.064241086173485, 105.79620448466449
21.064160305383307, 105.79622726665536
21.06407952459313, 105.7962500486215
21.06440264775384, 105.79615892060849
